Cc1ccc(NC(=O)c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)cc1Cl
COc1c[nH]c(C(=O)N2CCN(C(=O)c3ccccc3Cl)CC2)cc1=O
C=C(C)c1nc2c(N)ncnc2n1C1OC(CO)C(O)C1O
CCC(C)Nc1nc(-c2ccccn2)nc2sc(-c3ccccc3)cc12
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4CCC(N)C4)cn1c23
COc1ccc(C2C(C(=O)N3CCC(C(=O)O)C(OC)C3)CCC(=O)N2c2ccc(C)cc2)cc1OC
Cc1c(F)cccc1C(=O)Nc1cc(F)ccn1
Cc1cc(C)c(S(=O)(=O)N2CCN(c3nnc(C)c4ccccc34)CC2)c(C)c1
COC(=O)C1CC12CCC(=NNC(=N)N)CC2
CCN1C(=O)N(CC=Cc2ccccc2)C(=O)C1C
CC(C)(C)OC(=O)N1C2CCC1CC(O)(CN1CCN(C(=O)c3cccc(C(F)(F)F)c3)CC1)C2
CCCC(CCC)C(=O)NCc1ccc(C(=O)NO)cc1
CC(C)(C)OC(=O)NC(Cc1cn(Cc2ccccc2)cn1)C(=O)NC(Cc1ccccc1)C(=O)OC1CCCC1
CC(=O)c1c[nH]c(C(=O)N2CCN(C(C(N)=O)c3ccccc3)CC2)c1
O=C1NC(c2ccc(Cl)cc2)C(=O)N1c1cccc(CS(=O)(=O)C2CCCCC2)c1
O=C(c1cccc(Br)c1)N1CCN(c2cc(N3CCOCC3)ncn2)CC1
CCOC(=O)C1c2ccccc2CC(C)(C)N1CCCc1ccccc1
Cc1cn(C2CCCCC2)nc1NC(=O)NC(C)(C)C(O)C(F)(F)F
CCOc1ccc(-n2cc(-c3ccc(N(C)C)cc3)nn2)cc1
COc1ccc(-c2cn(CC(=O)NCC3(C)CCOC3)nn2)cc1OC
Cc1c(-c2ccccc2)c(=O)oc2cc(OCC(=O)N3CCCCC3)ccc12
COc1ccc2c(oc(=O)c3ccccc32)c1C
Cc1ncc(Br)c(C(=O)NCCN(CC2CC2)C(=O)c2ccc(CN3CCN(C)CC3)cc2)n1
COC(=O)c1cc(C)c(-c2ccc(C(F)(F)C(F)(F)F)c(F)c2)cn1
