smiles,score
Nc1ncnc2cc(C(=O)N3CC4CCC(C3)N4C(=O)CNC(=O)c3c[nH]c(=O)[nH]c3=O)ccc12,-41.568047
Cn1c(=O)c2nc(CCNC(=O)c3ccc(C(N)=O)cc3)[nH]c2n(C)c1=O,-33.945091
O=C(Cc1ccncc1Cl)NC1CC2(C1)CN(C(=O)c1ccc(-c3cn[nH]c3)cc1)C2,-32.987245
O=C(Cc1coc2cc(O)ccc12)NC1CN(C(=O)Cc2ccc3[nH]ncc3c2)CC12CC2,-29.334755
O=S1(=O)c2cccc3cccc(c23)N1CCN1CCCCC(N2CCOCC2)C1,-19.966937
CCc1cccc(N(C)S(=O)(=O)Cc2ccn(CC(F)(F)F)n2)c1,-16.738806
CC1CCC(C)N1C(C)C(=O)N1CC(c2cccc(O)c2)C1,-23.005549
NC(=O)c1ccc(/C=C/C(=O)NC2(CNC(=O)c3cccc4ccccc34)CC2)o1,-31.031175
O=C(NCC(=O)N1CC2CN(C(=O)c3ccc4cnccc4c3)CC2C1)c1ccc(O)cc1,-33.742223
COc1ncnc2c1CN(CC(=O)OC1CCCCC1)CC2,-17.979456
CC1(NC(=O)/C=C/c2ccc(C(N)=O)cc2)CN(C(=O)c2ccc3nncn3c2)C1,-30.298215
O=C(/C=C/c1c(F)cccc1F)Nc1c(F)cccc1F,-18.49678
O=C(Nc1ccc(C(=O)N2CCOc3ccc(-c4ccc(-c5nnn[nH]5)cc4)cc32)cc1)c1ccccc1,-14.771876
CNS(=O)(=O)c1cccc(C(C)NCCc2c(Cl)cccc2OC)c1,-19.770827
O=C(NC1CCC(NC(=O)c2c[nH]c(=O)c3ccsc23)C1)c1ccc(-c2ccncc2)cc1,-35.575991
NCC#CC(=O)NCc1ccc(N2CCCC(C(N)=O)C2)cc1,-26.287446
Brc1cccc(SCc2ncccn2)c1,-16.259429
NC(=O)c1ccc(CC(=O)NCC2(CCNC(=O)c3ccc4[nH]c(=O)[nH]c(=O)c4c3)CC2)cc1,-35.689489
NC(=O)c1ccc(C(=O)N2CC3C(C2)C3NC(=O)c2ccc3ccncc3c2)cc1,-33.95636
NC(=O)c1cc(C(=O)NCC2CCN2C(=O)c2cc(=O)[nH]c(C3CC3)n2)c[nH]1,-25.171576
O=C(CCn1ccnc1)NCC1(CNC(=O)Cc2coc3cc(O)ccc23)CC1,-29.131656
Cc1cc(C)c(NC(=O)CCCN(C)Cc2ccc(-c3ccc(Cl)cc3)o2)c(C)c1,-13.695486
CC(NC(=O)NCc1ccc(N2CCCCC2)nc1)c1cnn(C)c1,-15.854699
CCOC(CNS(=O)(=O)c1ccc(NS(C)(=O)=O)cc1)(OCC)c1ccccn1,-4.617187
Cc1[nH]cnc1CN1CC2CC1(CN(C)C)C2,-11.95419
CN(Cc1ccsc1)C(=O)Cn1cc(COC2CCCCO2)nn1,-11.353121
NC(=O)c1cc(S(=O)(=O)NCC(=O)NC2(CNC(=O)Cc3ccc4cn[nH]c4c3)CCOC2)c[nH]1,-33.231026
O=C(c1cn[nH]c(=O)c1)N1CCN(C(=O)c2ccc3c(=O)[nH][nH]c(=O)c3c2)C2CC21,-29.58955
O=C(NCC12CC1CN(C(=O)c1ccc(-c3ccncc3)[nH]c1=O)C2)c1ccc(-c2cn[nH]c2)cc1,-32.674902
O=C(Cc1ccc2[nH]ncc2c1)NCC1CCCN1C(=O)Cc1ccc2cnccc2c1,-30.957979
NC(=O)c1ccc(C(=O)NCC23CC2CN(C(=O)c2cn[nH]c2)C3)s1,-40.410207
O=C(NCC1(F)CN(C(=O)c2cn[nH]c2)C1)c1ccc2[nH]nnc2c1,-32.493599
Cc1c2cnn(-c3nn(C)c(=O)n(C)c3=O)c(=O)c2nn1C,-16.092576
COCCC(=O)N1CCC(NC(c2ccc(F)c(C(F)(F)F)c2)C(F)(F)F)CC1,-13.289052
NC(=O)c1cc(S(=O)(=O)NCC(=O)NCC2C=CC(NC(=O)c3ccc4cn[nH]c4c3)C2)c[nH]1,-31.500691
O=C(NC1CN(C(=O)c2nccc3ncncc23)C1)c1ccc2n[nH]c(=O)n2c1,-37.225863
NC(=O)c1ccc(C(=O)NC2(CNC(=O)c3ccc(C(N)=O)nc3)CC2)cc1,-42.302166
O=C(NCC1CC2CC2N1C(=O)c1ccc2cc(O)ccc2c1)c1c[nH]c(=O)c2ccccc12,-37.354498
COc1ccc2[nH]c(C(=O)N3CC4CCN(C(=O)c5cccc6c5CCCC6)C4C3)cc2n1,-20.143787
Cc1cc2n(n1)CCN(c1nc(C(C)C)ns1)C2,-15.30903
OC(CNCc1ccc(-n2ccnc2)cc1)c1ccc(C(F)(F)F)cc1,-26.225677
O=C(CCc1ccc2ccccc2n1)NC1CC(O)CN(C(=O)C2CC2c2cccc3ccccc23)C1,-17.631306
O=C(NC1(CNC(=O)c2coc3ccc(O)cc23)CCC1)c1cc(=O)[nH]c(=O)[nH]1,-29.340064
O=C(Nc1ccccc1C1CCOC1)NC1CCCc2c1[nH]c1ccc(Cl)cc21,-19.090938
COc1cc(C)cc(C(=O)N2CC3CC2CN3C(=O)/C=C/C(=O)N2CCOCC2)c1O,-16.816711
O=C(CCc1cn[nH]c1)NCC1CCN1C(=O)c1cccc2[nH]c(=O)ccc12,-32.60785
NC(=O)c1cccc(OCCC(=O)N2CCN(C(=O)c3ccc4c(=O)ccoc4c3)CC2)c1,-31.059493
O=C(NCCc1ccc(O)cc1)c1cccc(-c2n[nH]c(=O)[nH]2)c1,-36.570715
NC(=O)c1ccc(C(=O)NC(CNC(=O)c2cccc(-n3cncn3)c2)C2CC2)cc1,-41.389885
NC(=O)c1ccc(OCCC(=O)N2CC(NC(=O)c3ccc4cnccc4c3)C2)cc1,-38.550086
Cc1cc(Cl)c(/C=N/N=C(\C(=O)c2ccccc2)c2ccccc2)cn1,-18.336932
NC(=O)c1ccc(C(=O)NC2CCCC2NC(=O)c2ccc3c(=O)[nH]cnc3c2)cc1,-43.925624
NC(=O)c1ccc(C(=O)N2CC(NC(=O)CCOc3cccc(C(N)=O)c3)C2)cc1,-41.554331
O=C(/C=C/c1ccc(O)cc1)NC(CNC(=O)c1ccnc2[nH]ccc12)C1CC1,-33.793885
CN1CCc2[nH]c3ccc(C(=O)NC4CCC(NC(=O)/C=C/c5cccnc5)CC4)cc3c2C1,-18.297701
CC1CC(F)(F)CCN1C(=O)Nc1ncn(CC(=O)N2CCCCCC2)n1,-7.690264
Nc1ncnc2cc(C(=O)N3CCOCC3CNC(=O)c3ccc(-c4nnc(S)o4)cc3)ccc12,-26.764626
CCSC(C(=O)NC1CCCCC1NC(=O)c1cnc(N2CCN(C)CC2)s1)C(C)C,-7.177001
CCc1conc1CC(=O)NCC(O)CN(C)C(=O)c1cc(Cl)c[nH]1,-18.178486
CC1(C)OC(=O)NC1C(=O)NCc1noc(C(N)=O)n1,-26.602343
O=C(NCCC1CCN(C(=O)c2cn[nH]c2)C1)c1c[nH]c(=O)c(Cl)c1,-31.259037
CC1(NC(=O)/C=C/c2ccc(O)cc2)CCN(C(=O)c2ccc(-c3cccnc3)cc2)C1,-32.599716
CCC(CNC(=O)c1ccc(-c2cn[nH]c2)cc1)NC(=O)/C=C/c1ccc(-n2ccnc2)cc1,-31.462902
NC(=O)c1ccc(C(=O)NC(CNC(=O)c2ccnc3[nH]ccc23)C2CC2)o1,-33.734521
NC(=O)c1ccc(C(=O)N2CC3C(C2)C3NC(=O)c2cccc3ccncc23)s1,-31.422975
O=C(NC1CC2CC1N(C(=O)c1cn[nH]c1)C2)c1c[nH]c2ncncc12,-29.474996
NC(=O)c1cc(S(=O)(=O)NCC(=O)NCC2(CNC(=O)c3ccc4[nH]c(=O)[nH]c4c3)CC2)c[nH]1,-28.164466
Cc1cc(=O)[nH]c(N2CCC(NC(=O)c3ccc4c(=O)[nH][nH]c(=O)c4c3)C2)n1,-28.837591
Cc1cc2ncn(CCCCOC(=O)COc3ccccc3Cc3ccccc3)c2cc1C,-12.495154
CN(Cc1ccc(N(C)C)cc1)Cc1cc2cc(Cl)ccc2[nH]1,-18.509473
Nc1ncnc2c1ncn2CC(=O)NCC1CCN1C(=O)c1cccc(-n2cc[nH]c2=O)c1,-35.630995
CCC(C)O/N=C1\CCc2cccnc21,-16.446667
O=C(NCC1(O)CN(C(=O)c2ccc(-c3cnco3)cc2)C1)c1cc[nH]c(=O)c1,-33.814703
CC(C(=O)NCc1cn(CC2COc3ccccc3O2)nn1)N(C)CC(F)(F)F,-11.740741
O=C(c1ccc2c(=O)[nH]cnc2c1)N1CC2CC(C1)N(C(=O)c1cn[nH]c1)C2,-26.331705
O=C(CCc1c[nH]c(=O)[nH]1)NC1CC2(C1)CN(C(=O)c1ccn3c(=O)[nH]nc3c1)C2,-41.35679
O=C(c1ccc2cn[nH]c(=O)c2c1)N1CC2CC1CN2C(=O)c1cc(=O)c2cc(O)ccc2o1,-35.871424
Nc1ncnc2cc(C(=O)NC3CC4(C3)CN(C(=O)c3csc(-c5ccncc5)n3)C4)ccc12,-31.613481
COC(=O)c1cc(Br)cc2c1/C(=C/c1ccc(-c3cccc(F)c3)s1)C(=O)N2C,-18.987557
CCOCCCCC(=O)NCCC1CN(C(=O)C(C)(C)c2ccc(C(C)(C)C)cc2)C1,-8.520226
NC(=O)c1ccc(/C=C/C(=O)NCCC2CN(C(=O)c3ccc4cn[nH]c(=O)c4c3)C2)o1,-36.942567
O=C(NC1CCC(NC(=O)c2c[nH]c3ncncc23)C1)c1cc(-c2cc[nH]n2)ccc1F,-31.051911
CSC1CN(C(=O)c2ccc(C(N)=O)cc2)CC1NC(=O)c1cc(Br)cc2[nH]c(=O)[nH]c12,-36.475536
O=C(NC(CNC(=O)c1cnn2ccncc12)C1CCC1)c1ccc2c(=O)[nH]cnc2c1,-28.254124
O=C(NCC1CCN1C(=O)c1ccc(-c2ccncc2)cc1)c1coc2ccc(O)cc12,-34.055485
Cc1n[nH]c(C)c1C(C)CC(=O)N1CCCc2c(Br)cccc2C1,-19.374343
